data_source,ticker,date_kst,open,high,low,close,volume,loaded_date_kst
source1,009240,2025-04-15,38500,39100,38500,39050,17098,2025-04-15
source1,032980,2025-04-14,302,302,302,302,0,2025-04-14
source1,067770,2025-04-22,2285,2305,2255,2285,10980,2025-04-22
source1,096610,2025-04-18,2965,2965,2965,2965,0,2025-04-18
source1,104200,2025-04-22,3170,3185,3115,3165,30625,2025-04-22
source1,123040,2025-04-17,2270,2315,2260,2260,118690,2025-04-17
source1,150900,2025-04-16,4575,4640,4485,4530,37484,2025-04-16
source1,157490,2025-04-15,7780,7780,7670,7710,91717,2025-04-15
source1,267450,2025-04-21,11120,11140,11115,11140,18,2025-04-21
source1,315640,2025-04-18,7440,8600,7210,8270,6051527,2025-04-21
source1,329200,2025-04-21,4255,4270,4240,4255,952439,2025-04-21
source1,329750,2025-04-21,12885,12885,12810,12845,89996,2025-04-21
source1,347890,2025-04-21,5480,5500,5420,5430,5612,2025-04-21
source1,439250,2025-04-21,10590,10600,10580,10600,20055,2025-04-21
source1,447430,2025-04-14,13815,13840,13700,13805,108256,2025-04-14
source1,459790,2025-04-17,12655,12665,12655,12665,4,2025-04-17
source1,481050,2025-04-22,1023345,1023350,1023345,1023350,9131,2025-04-22
source1,204320,2025-04-15,37500,37650,36250,37250,335666,2025-04-15
source1,205100,2025-04-16,2155,2170,2105,2125,825177,2025-04-16
source1,211270,2025-04-14,11170,11450,11170,11420,49232,2025-04-15
source1,272450,2025-04-14,8510,8770,8430,8470,173427,2025-04-15
source1,277540,2025-04-21,15945,15950,15640,15925,3241,2025-04-21
source1,290650,2025-04-16,20900,22000,20300,20650,46608,2025-04-17
source1,367740,2025-04-16,11670,11670,11600,11610,152,2025-04-16
source1,433870,2025-04-14,13125,13350,13125,13335,449,2025-04-14
source1,435570,2025-04-15,26400,27200,24600,25200,839458,2025-04-15
source1,437780,2025-04-17,2130,2130,2125,2125,6283,2025-04-17
source1,441330,2025-04-21,9115,9300,9090,9165,1661,2025-04-21
source1,460660,2025-04-21,10610,10665,10600,10655,3305,2025-04-21
source1,192090,2025-04-18,9670,9670,9595,9655,57687,2025-04-18
source1,200350,2025-04-22,16670,16770,16360,16470,100224,2025-04-22
source1,211560,2025-04-22,19795,19955,19770,19955,3213,2025-04-22
source1,222810,2025-04-15,5400,5400,5400,5400,0,2025-04-15
source1,251340,2025-04-16,3990,4075,3980,4070,38583174,2025-04-16
source1,267850,2025-04-17,10900,11110,10750,11090,12734,2025-04-18
source1,352090,2025-04-21,3485,3520,3420,3505,101891,2025-04-21
source1,414780,2025-04-21,8020,8050,7855,8050,27392,2025-04-21
source1,419650,2025-04-15,2850,2890,2835,2840,4958,2025-04-15
source1,475560,2025-04-22,27800,28100,27550,27850,34417,2025-04-22
source1,489860,2025-04-14,9750,9850,9730,9850,4390,2025-04-14
source1,900120,2025-04-15,56,57,54,57,2087599,2025-04-15
source1,001800,2025-04-21,16680,16980,16540,16940,140711,2025-04-22
source1,003480,2025-04-17,3880,4020,3880,3960,87712,2025-04-17
source1,010040,2025-04-17,2270,2330,2270,2325,49747,2025-04-17
source1,030610,2025-04-17,5840,5900,5840,5900,37880,2025-04-17
source1,034120,2025-04-21,18740,18750,18310,18440,32728,2025-04-22
source1,037030,2025-04-15,2185,2190,2130,2165,67273,2025-04-15
source1,066980,2025-04-15,1218,1291,1206,1247,404089,2025-04-15
source1,109610,2025-04-16,3735,3760,3660,3675,802225,2025-04-17
source1,114800,2025-04-17,4650,4665,4610,4615,17634673,2025-04-17
source1,131220,2025-04-22,5450,5470,5000,5150,924380,2025-04-22
source1,206650,2025-04-16,11170,11390,11050,11150,155686,2025-04-17
source1,207940,2025-04-17,1023000,1064000,1018000,1057000,97021,2025-04-18
source1,214150,2025-04-14,60600,62500,60100,61900,208499,2025-04-15
source1,214430,2025-04-15,52600,53500,51900,52900,19672,2025-04-15
source1,222040,2025-04-14,3570,3605,3500,3580,18876,2025-04-14
source1,253590,2025-04-15,9370,9510,9300,9450,213094,2025-04-15
source1,287180,2025-04-16,30195,30195,29635,29700,1934,2025-04-16
source1,109670,2025-04-18,6900,6900,6620,6900,13073,2025-04-18
source1,179290,2025-04-15,8270,8330,8130,8280,108954,2025-04-15
source1,294400,2025-04-16,42515,42515,41940,42000,56638,2025-04-16
source1,350520,2025-04-18,4140,4180,4140,4180,33915,2025-04-18
source1,358570,2025-04-17,15500,15500,14290,14560,919464,2025-04-18
source1,376410,2025-04-17,8175,8230,8155,8220,2248,2025-04-17
source1,389470,2025-04-15,18250,19350,17800,18850,438022,2025-04-22
source1,433970,2025-04-15,12640,12655,12625,12645,10327,2025-04-15
source1,468510,2025-04-21,2045,2050,2005,2040,113487,2025-04-21
source1,0023B0,2025-04-17,9270,9285,9130,9255,110089,2025-04-17
source1,003495,2025-04-21,21500,22400,21250,21900,7024,2025-04-21
source1,005750,2025-04-18,4065,4070,4020,4070,10332,2025-04-18
source1,009440,2025-04-16,756,756,756,756,0,2025-04-16
source1,010660,2025-04-18,4380,4400,4125,4345,576929,2025-04-18
source1,014820,2025-04-16,33100,33500,32650,32950,10641,2025-04-17
source1,019660,2025-04-15,1191,1191,1191,1191,0,2025-04-15
source1,033790,2025-04-16,5280,5500,5100,5170,122871,2025-04-17
source1,087260,2025-04-14,1892,1913,1875,1903,96150,2025-04-14
source1,090355,2025-04-16,12230,12550,12230,12540,624,2025-04-16
source1,091180,2025-04-17,17220,17375,17160,17320,146357,2025-04-17
source1,091970,2025-04-21,570,600,562,595,51916,2025-04-21
source1,101000,2025-04-18,2075,2110,1998,2045,290564,2025-04-18
source1,120115,2025-04-18,18760,19030,18620,18870,5331,2025-04-18
source1,140570,2025-04-18,11235,11300,11210,11285,241,2025-04-18
source1,143240,2025-04-15,16620,16810,16300,16650,32380,2025-04-15
source1,174350,2025-04-21,13480,13545,13465,13535,1168,2025-04-21
source1,192080,2025-04-21,54600,54900,54000,54400,39070,2025-04-22
source1,301300,2025-04-21,4855,4995,4795,4795,65100,2025-04-21
source1,126700,2025-04-15,15870,16000,15720,15920,90184,2025-04-15
source1,200880,2025-04-15,11300,11950,11300,11510,383797,2025-04-15
source1,214390,2025-04-22,5500,5610,5460,5580,12274,2025-04-22
source1,243840,2025-04-21,4450,4450,4275,4290,46432,2025-04-22
source1,303360,2025-04-22,3250,3320,3125,3320,18041,2025-04-22
source1,344860,2025-04-22,1918,1989,1820,1850,138243,2025-04-22
source1,423920,2025-04-14,14085,14225,13950,14130,817774,2025-04-14
source1,449170,2025-04-15,108520,108520,108515,108520,36356,2025-04-15
source1,451540,2025-04-14,56890,56965,56860,56955,20876,2025-04-14
source1,463250,2025-04-16,19095,19790,18980,19360,604411,2025-04-16
source1,474920,2025-04-16,13535,13535,13005,13005,951,2025-04-16
source1,477490,2025-04-17,14000,14000,12810,12990,969,2025-04-17
source1,495940,2025-04-18,8280,8280,8060,8150,2619,2025-04-18
source1,900070,2025-04-18,420,429,418,429,11232,2025-04-18
source1,215480,2025-04-22,3600,3730,3055,3155,1046719,2025-04-22
source1,222810,2025-04-16,5400,5400,5400,5400,0,2025-04-16
source1,246960,2025-04-22,8060,8060,7970,8060,1313,2025-04-22
source1,251340,2025-04-15,3975,4015,3950,3960,33321598,2025-04-15
source1,298060,2025-04-18,999,1012,988,1000,54727,2025-04-18
source1,36328K,2025-04-21,3995,4500,3995,4350,63000,2025-04-21
source1,411080,2025-04-14,7610,8100,7550,7900,679720,2025-04-14
source1,419650,2025-04-16,2855,2880,2725,2835,5337,2025-04-16
source1,455900,2025-04-21,23850,24600,23800,23950,57411,2025-04-22
source1,467620,2025-04-21,55750,55770,55390,55460,1290,2025-04-21
source1,900120,2025-04-16,56,57,55,55,1613718,2025-04-16
source1,001570,2025-04-15,9900,9900,9900,9900,0,2025-04-15
source1,004410,2025-04-18,167,174,163,166,20113098,2025-04-18
source1,011780,2025-04-16,115900,119200,114800,115400,73982,2025-04-17
source1,014280,2025-04-14,4485,4550,4425,4530,905722,2025-04-14
source1,015360,2025-04-16,47600,48100,47250,47900,6925,2025-04-16
source1,027050,2025-04-21,2335,2355,2325,2335,60128,2025-04-21
source1,033540,2025-04-14,1501,1527,1483,1510,135742,2025-04-14
source1,051360,2025-04-14,16170,16430,15930,16050,56681,2025-04-15
source1,080160,2025-04-15,10660,10890,10530,10800,58323,2025-04-15
source1,086710,2025-04-17,13330,14670,13290,14540,710321,2025-04-18
source1,086820,2025-04-21,26950,27750,26700,26800,41563,2025-04-21
source1,089030,2025-04-18,30650,31650,29650,31550,647133,2025-04-21
source1,095910,2025-04-22,1637,2125,1530,2125,2761392,2025-04-22
source1,098560,2025-04-21,7635,7635,7525,7585,5269,2025-04-21
source1,154040,2025-04-16,1056,1066,1047,1060,18768,2025-04-16
source1,166400,2025-04-15,12160,12280,12160,12230,3832,2025-04-15
source1,200470,2025-04-18,2310,2310,2210,2290,66473,2025-04-18
source1,226490,2025-04-14,25500,25630,25460,25475,184728,2025-04-14
source1,276990,2025-04-22,15700,15810,15515,15810,7229,2025-04-22
source1,000140,2025-04-22,8390,8450,8390,8430,17828,2025-04-22
source1,001750,2025-04-18,12120,12300,12090,12200,16606,2025-04-21
source1,001795,2025-04-22,3930,3995,3565,3645,1027744,2025-04-22
source1,004430,2025-04-17,11210,11360,11150,11290,11951,2025-04-18
source1,011300,2025-04-14,570,570,545,553,530912,2025-04-14
source1,012320,2025-04-18,57500,57800,56300,57600,5701,2025-04-21
source1,012610,2025-04-18,3260,3280,3220,3225,51613,2025-04-18
source1,016920,2025-04-21,2185,2235,2065,2075,407036,2025-04-21
source1,024850,2025-04-22,2005,2045,1993,2010,344278,2025-04-22
source1,042000,2025-04-21,59000,60100,57100,57300,183545,2025-04-22
source1,045300,2025-04-18,2755,2755,2720,2755,10437,2025-04-18
source1,054040,2025-04-15,4435,4550,4425,4495,23683,2025-04-15
source1,054780,2025-04-18,4490,4580,4305,4465,63004,2025-04-18
source1,056090,2025-04-15,965,974,950,965,316921,2025-04-15
source1,065500,2025-04-14,12730,13590,12130,13170,5360604,2025-04-14
source1,092790,2025-04-15,10710,18500,10710,16140,21814213,2025-04-15
source1,094170,2025-04-18,20200,20300,19770,20100,256265,2025-04-21
source1,103140,2025-04-21,54800,55100,54000,54200,121816,2025-04-22
source1,115570,2025-04-22,2420,2485,2395,2470,26769,2025-04-22
source1,001550,2025-04-15,11170,11170,10880,10950,51323,2025-04-15
source1,003925,2025-04-22,38300,39650,36850,39300,7017,2025-04-22
source1,007330,2025-04-16,8220,8220,8140,8200,8158,2025-04-16
source1,009320,2025-04-18,1010,1010,1000,1010,47411,2025-04-18
source1,016380,2025-04-14,5610,5660,5510,5640,149039,2025-04-15
source1,038390,2025-04-18,9850,9980,9770,9940,36682,2025-04-18
source1,039610,2025-04-14,10200,10320,9920,10310,865675,2025-04-14
source1,043100,2025-04-21,1281,1318,1281,1300,89761,2025-04-21
source1,054180,2025-04-15,290,315,283,303,4672848,2025-04-15
source1,058630,2025-04-14,4930,5400,4875,5280,3403830,2025-04-14
source1,082640,2025-04-17,5690,5750,5290,5710,265082,2025-04-18
source1,140670,2025-04-15,14120,17440,14070,16790,5532746,2025-04-15
source1,148150,2025-04-21,7290,7340,7010,7070,209021,2025-04-22
source1,140430,2025-04-14,3590,3870,3235,3235,3475121,2025-04-14
source1,182480,2025-04-15,11870,11885,11805,11880,7701,2025-04-15
source1,204020,2025-04-17,2620,2695,2620,2690,11360,2025-04-17
source1,215090,2025-04-16,1505,1505,1505,1505,0,2025-04-16
source1,258610,2025-04-16,2205,2300,2030,2110,178315,2025-04-16
source1,306530,2025-04-17,6675,6845,6620,6830,6839,2025-04-17
source1,318010,2025-04-17,3510,3530,3450,3505,10045,2025-04-17
source1,322410,2025-04-22,13860,13950,13855,13910,13515,2025-04-22
source1,360150,2025-04-14,9420,9545,9385,9535,4224,2025-04-14
source1,408900,2025-04-16,3710,4045,3645,3790,6559430,2025-04-16
source1,449190,2025-04-22,13970,14015,13930,13990,497763,2025-04-22
source1,452260,2025-04-21,1174,1178,1154,1168,330896,2025-04-21
source1,458260,2025-04-16,47920,47985,47865,47970,10484,2025-04-16
source1,226340,2025-04-16,1201,1224,1100,1101,1311634,2025-04-16
source1,226400,2025-04-15,6800,6870,6490,6870,85093,2025-04-15
source1,261110,2025-04-14,16420,16470,16300,16305,5275,2025-04-14
source1,300720,2025-04-16,15930,16150,15700,16010,71771,2025-04-17
source1,304760,2025-04-17,15265,15380,15215,15380,51,2025-04-17
source1,310960,2025-04-14,18890,18950,18825,18870,11714,2025-04-14
source1,322780,2025-04-14,1166,1184,1123,1128,631401,2025-04-14
source1,372320,2025-04-14,27000,28200,26500,28050,61770,2025-04-15
source1,430220,2025-04-21,2110,2110,2110,2110,0,2025-04-21
source1,430500,2025-04-21,117650,117860,117650,117770,923,2025-04-21
source1,432430,2025-04-18,7200,7470,6380,6400,2851853,2025-04-18
source1,459560,2025-04-15,12260,12265,12185,12265,7343,2025-04-15
source1,000140,2025-04-17,8360,8400,8340,8380,5008,2025-04-17
source1,001520,2025-04-15,544,553,541,547,243395,2025-04-15
source1,001620,2025-04-14,497,515,494,510,110895,2025-04-14
source1,001795,2025-04-17,4340,4370,3625,3625,11672003,2025-04-17
source1,002310,2025-04-16,6930,6970,6810,6910,110549,2025-04-17
source1,002355,2025-04-18,2645,2650,2630,2640,5761,2025-04-18
source1,0026S0,2025-04-21,9135,9135,9035,9075,373768,2025-04-21
source1,004430,2025-04-22,11460,13400,11180,11470,51774,2025-04-22
source1,005300,2025-04-18,107200,107700,106200,107200,8665,2025-04-21
source1,024850,2025-04-17,2105,2180,2080,2080,476169,2025-04-17
source1,033050,2025-04-18,849,857,838,850,20685,2025-04-18
source1,037440,2025-04-21,5450,5770,5420,5590,1584683,2025-04-21
source1,046890,2025-04-15,6500,6580,6370,6490,70663,2025-04-15
source1,068100,2025-04-14,3025,3025,2920,3015,93101,2025-04-14
source1,069920,2025-04-21,2530,2990,2460,2890,1484770,2025-04-21
source1,071055,2025-04-18,55300,55900,54900,55500,7477,2025-04-18
source1,073570,2025-04-16,753,753,719,728,183952,2025-04-16
source1,100840,2025-04-16,36150,36250,34650,34850,184709,2025-04-17
source1,112290,2025-04-14,20200,21750,20200,20950,194578,2025-04-15
source1,115570,2025-04-17,2400,2415,2380,2400,16840,2025-04-17
source1,001740,2025-04-15,4005,4100,4005,4100,272246,2025-04-15
source1,005690,2025-04-21,9800,10280,9710,10010,1073584,2025-04-22
source1,025860,2025-04-16,6490,6530,6390,6470,138316,2025-04-17
source1,032750,2025-04-18,4295,4385,4280,4320,14347,2025-04-18
source1,033170,2025-04-22,696,707,691,700,148794,2025-04-22
source1,064800,2025-04-15,1001,1029,995,1015,316172,2025-04-15
source1,065450,2025-04-14,3910,3990,3890,3955,211731,2025-04-15
source1,071320,2025-04-14,48300,48850,46600,47500,25033,2025-04-15
source1,092460,2025-04-16,9060,9090,8770,8790,56298,2025-04-16
source1,095660,2025-04-22,22900,23250,22750,23000,62376,2025-04-22
source1,004800,2025-04-16,49900,50100,49200,49500,7126,2025-04-17
source1,017040,2025-04-21,1410,1424,1391,1419,117339,2025-04-21
source1,017650,2025-04-17,6530,6600,6530,6540,1034,2025-04-17
source1,021045,2025-04-21,2690,2790,2675,2790,684,2025-04-21
source1,045520,2025-04-18,4475,4515,4410,4435,6986,2025-04-18
source1,052710,2025-04-16,7730,7870,7490,7490,99276,2025-04-16
source1,058430,2025-04-16,38400,38400,36100,36600,57647,2025-04-17
source1,072950,2025-04-22,4435,4470,4360,4435,6041,2025-04-22
source1,088280,2025-04-17,2290,2480,2255,2340,21627,2025-04-17
source1,089010,2025-04-17,21600,22450,21100,22450,292261,2025-04-18
source1,100090,2025-04-14,13900,14230,13520,13820,187506,2025-04-15
source1,117730,2025-04-22,11000,11970,10980,11890,662344,2025-04-22
source1,191420,2025-04-22,15520,15620,15410,15590,2903,2025-04-22
source1,228820,2025-04-22,7470,7505,7455,7490,2176,2025-04-22
source1,397420,2025-04-17,52365,52365,52345,52345,4,2025-04-17
source1,437730,2025-04-15,10940,11000,10650,10810,541285,2025-04-15
source1,440110,2025-04-15,10280,10510,10000,10180,143603,2025-04-15
source1,442260,2025-04-21,11795,11840,11740,11795,16,2025-04-21
source1,442900,2025-04-21,10220,10230,10210,10210,19102,2025-04-21
source1,479960,2025-04-21,17600,18230,17350,17560,494416,2025-04-21
source1,483330,2025-04-16,10160,10160,9905,10055,8709,2025-04-16
source1,486790,2025-04-15,10640,10660,10590,10590,1238,2025-04-15
source1,001720,2025-04-16,76600,76900,75300,75700,2732,2025-04-16
source1,005380,2025-04-14,179300,180300,177500,179600,835937,2025-04-15
source1,033200,2025-04-16,2855,2860,2785,2820,4397,2025-04-16
source1,045520,2025-04-22,4400,4440,4400,4420,5426,2025-04-22
source1,050860,2025-04-16,1985,1996,1935,1943,41585,2025-04-16
source1,051370,2025-04-15,8270,8390,8200,8340,29741,2025-04-15
source1,072950,2025-04-18,4450,4470,4345,4465,11858,2025-04-18
source1,097780,2025-04-14,1086,1088,1070,1083,142619,2025-04-14
source1,117730,2025-04-18,11990,12000,11330,11550,359113,2025-04-18
source1,131370,2025-04-14,3610,3870,3505,3615,2043923,2025-04-14
source1,133690,2025-04-17,115290,116790,115195,116765,238755,2025-04-17
source1,204210,2025-04-22,2035,2035,2035,2035,0,2025-04-22
source1,215620,2025-04-16,13180,13180,13180,13180,0,2025-04-17
source1,225040,2025-04-17,34950,35635,34915,35615,14439,2025-04-17
source1,234920,2025-04-14,3100,3245,3000,3140,25666,2025-04-14
source1,241390,2025-04-18,11585,11635,11585,11615,129,2025-04-18
source1,241710,2025-04-14,45000,46450,44750,46450,65575,2025-04-15
source1,365590,2025-04-14,681,681,628,655,299995,2025-04-14
source1,435380,2025-04-14,2120,2120,2115,2115,2077,2025-04-14
source1,448100,2025-04-18,33580,33805,33580,33805,1482,2025-04-18
source1,461900,2025-04-15,15230,15230,15045,15130,2377,2025-04-15
source1,469880,2025-04-17,1999,2005,1993,2000,1204,2025-04-17
source1,001080,2025-04-22,26950,27400,26950,27000,347,2025-04-22
source1,005385,2025-04-21,142900,143700,142300,142900,32418,2025-04-21
source1,007070,2025-04-14,14170,14300,14040,14240,138496,2025-04-15
source1,007310,2025-04-14,396000,396500,391500,395000,1748,2025-04-15
source1,009420,2025-04-18,27700,27750,27100,27250,206035,2025-04-21
source1,013810,2025-04-15,3480,3525,3435,3525,131066,2025-04-15
source1,015890,2025-04-22,4845,4920,4835,4890,38180,2025-04-22
source1,025620,2025-04-22,6530,6900,6190,6900,94210,2025-04-22
source1,029780,2025-04-14,39400,39700,39200,39450,34878,2025-04-15
source1,037710,2025-04-18,27000,27350,26900,27300,15801,2025-04-18
source1,042660,2025-04-21,78900,79800,76600,77300,2526185,2025-04-22
source1,052020,2025-04-14,6350,6350,6000,6030,231712,2025-04-14
source1,065130,2025-04-14,4095,4095,3985,4015,16409,2025-04-14
source1,066430,2025-04-14,1121,1294,1121,1286,782608,2025-04-14
source1,066575,2025-04-14,34450,34900,34275,34550,19788,2025-04-14
source1,078020,2025-04-15,3655,3690,3600,3665,8571,2025-04-15
source1,096530,2025-04-14,23550,24850,23450,24600,324418,2025-04-15
source1,319400,2025-04-18,3995,4100,3900,3980,620212,2025-04-21
source1,336680,2025-04-21,8510,8560,8420,8440,13977,2025-04-22
source1,356890,2025-04-22,4460,4560,4345,4480,91672,2025-04-22
source1,377450,2025-04-22,12510,12680,12500,12630,26790,2025-04-22
source1,378800,2025-04-22,3015,3130,3015,3095,368452,2025-04-22
source1,418470,2025-04-17,11800,12010,11660,12000,44549,2025-04-18
source1,459580,2025-04-14,1067355,1067360,1067355,1067360,236450,2025-04-14
source1,492220,2025-04-14,2000,2010,2000,2005,62752,2025-04-14
source1,001040,2025-04-18,120000,122000,118700,121100,104577,2025-04-21
source1,005290,2025-04-18,27400,27800,26800,27650,270686,2025-04-21
source1,006260,2025-04-21,122200,123600,119600,120700,154580,2025-04-22
source1,009460,2025-04-18,783,825,771,823,598957,2025-04-18
source1,014915,2025-04-17,4835,4835,4500,4795,5461,2025-04-17
source1,017810,2025-04-18,16050,16120,15500,15710,232105,2025-04-21
source1,018290,2025-04-22,36800,38050,36400,37650,567864,2025-04-22
source1,019685,2025-04-22,1317,1339,1310,1316,60436,2025-04-22
source1,026910,2025-04-14,2130,2165,2105,2120,10797,2025-04-14
